entry_time,exit_time,symbol,strategy,regime,conf,return_pct
2021-10-08 00:30:00,2021-10-11 00:30:00,XTZUSDT,grid,Bull,0.0000,1.7129
2021-10-08 01:30:00,2021-10-11 01:30:00,XTZUSDT,gridshort,Bull,0.0000,1.5625
2021-10-08 04:30:00,2021-10-11 04:30:00,XTZUSDT,grid,Bull,0.0000,1.6825
2021-10-08 05:30:00,2021-10-11 05:30:00,XTZUSDT,gridshort,Bull,0.0000,1.4560
2021-10-08 08:30:00,2021-10-11 08:30:00,XTZUSDT,gridshort,Bull,0.0000,-0.0876
2021-10-08 08:30:00,2021-10-11 08:30:00,XTZUSDT,grid,Bull,0.0000,1.0858
2021-10-08 21:15:00,2021-10-10 21:15:00,THETAUSDT,diplong,Bull,0.0000,3.1106
2021-10-09 02:30:00,2021-10-11 02:30:00,XTZUSDT,swing_long,Bull,0.0000,-9.1642
2021-10-11 15:15:00,2021-10-13 15:15:00,THETAUSDT,diplong,Bull,0.2515,-3.5183
2021-10-11 19:30:00,2021-10-13 19:30:00,THETAUSDT,swing_long,Bull,0.2311,-8.7095
2021-10-11 20:00:00,2021-10-13 20:00:00,XTZUSDT,diplong,Bull,0.2183,-13.1287
2021-10-15 15:30:00,2021-10-17 15:30:00,XTZUSDT,swing_long,Bull,0.0000,-5.3158
2021-10-16 18:15:00,2021-10-18 18:15:00,THETAUSDT,swing_long,Bull,0.2311,0.7208
2021-10-18 21:30:00,2021-10-21 21:30:00,XTZUSDT,accumgrid,Bull,0.1063,0.6572
2021-10-19 09:30:00,2021-10-21 09:30:00,DASHUSDT,diplong,Bull,0.0000,-0.6119
2021-10-22 09:45:00,2021-10-25 09:45:00,THETAUSDT,ripshort,Bear,0.0000,-3.8929
2021-10-25 16:15:00,2021-10-27 16:15:00,THETAUSDT,swing_long,Bull,0.0000,1.8238
2021-10-26 07:15:00,2021-10-28 07:15:00,THETAUSDT,diplong,Bull,0.0000,6.6549
2021-10-29 00:30:00,2021-10-31 00:30:00,DASHUSDT,swing,Bull,0.0464,10.9812
2021-10-30 18:45:00,2021-11-01 18:45:00,ALICEUSDT,diplong,Bull,0.0000,20.7991
2021-10-30 21:15:00,2021-11-01 21:15:00,THETAUSDT,swing_long,Bull,0.0000,26.4976
2021-10-31 00:15:00,2021-11-02 00:15:00,THETAUSDT,diplong,Bull,0.0000,16.4381
2021-10-31 05:30:00,2021-11-02 05:30:00,DASHUSDT,swing_long,Bull,0.0000,2.9150
2021-10-31 07:45:00,2021-11-02 07:45:00,DASHUSDT,swing,Ranging,0.0464,-5.0650
2021-11-01 12:30:00,2021-11-03 12:30:00,XTZUSDT,swing_long,Bull,0.0000,-8.2700
2021-11-01 17:00:00,2021-11-03 17:00:00,XTZUSDT,diplong,Bull,0.0000,-5.8662
2021-11-02 12:15:00,2021-11-04 12:15:00,THETAUSDT,swing_long,Bull,0.0000,-6.7094
2021-11-02 16:15:00,2021-11-04 16:15:00,THETAUSDT,diplong,Bull,0.0000,-1.2160
2021-11-02 17:30:00,2021-11-04 17:30:00,ALICEUSDT,diplong,Bull,0.0000,0.6646
2021-11-02 19:30:00,2021-11-04 19:30:00,DASHUSDT,swing_long,Bull,0.0000,1.0020
2021-11-02 22:45:00,2021-11-04 22:45:00,DASHUSDT,swing,Bull,0.0464,-4.3323
2021-11-03 00:30:00,2021-11-05 00:30:00,DASHUSDT,diplong,Bull,0.0000,5.6285
2021-11-05 02:00:00,2021-11-08 02:00:00,XTZUSDT,ripshort,Bear,0.0000,-3.0775
2021-11-05 22:30:00,2021-11-07 22:30:00,DASHUSDT,swing,Bear,0.0464,1.4907
2021-11-07 15:30:00,2021-11-09 15:30:00,XTZUSDT,swing_long,Bull,0.0000,-5.7108
2021-11-07 16:15:00,2021-11-09 16:15:00,ALICEUSDT,swing,Bull,0.0606,-8.1421
2021-11-07 19:30:00,2021-11-09 19:30:00,ALICEUSDT,swing_long,Bull,0.0000,8.5772
2021-11-07 21:15:00,2021-11-09 21:15:00,THETAUSDT,diplong,Bull,0.0000,-3.5233
2021-11-07 23:30:00,2021-11-09 23:30:00,ALICEUSDT,diplong,Bull,0.0000,9.0708
2021-11-08 08:30:00,2021-11-11 08:30:00,XTZUSDT,grid,Bull,0.0000,0.5309
2021-11-08 08:30:00,2021-11-11 08:30:00,XTZUSDT,grid,Bull,0.0000,0.5331
